Uniprot_ID,Gene_ID,THSA,RHSA,LHPSA,length,Gene,Tissue,NX,Median_NX,rows,Expression
A0A1B0GUQ0,FAM236A,3356.329231080413,0.42155783360832777,2886.3309523809526,79,ENSG00000275520,testis,29.1,0.0,211,A
Q5TFG8,ZC2HC1B,5139.24736236334,0.2684918519667423,1485.4790646845458,222,ENSG00000118491,testis,29.1,0.0,212,A
Q96KX0,LYZL4,3083.7536497980354,0.3496790481659027,1626.9779891066416,146,ENSG00000157093,testis,29.0,0.0,213,A
Q5VZV1,METTL21C,4649.597525659204,0.2987021233260567,1719.856273640681,264,ENSG00000139780,epididymis,28.8,0.0,214,A
O95561,C1orf105,3257.1734297811977,0.2329508026963985,1131.7224879498244,183,ENSG00000180999,heart muscle,28.8,0.0,215,A
Q9NQR9,G6PC2,9651.97630685568,0.5090316598331983,6459.898427960928,355,ENSG00000152254,pancreas,28.8,0.0,216,A
Q9HD64,XAGE1A,2023.8504630267623,0.2701409918933449,979.2676296919527,81,ENSG00000204379,testis,28.7,0.0,217,A
Q6IC83,C22orf42,4370.2908948510885,0.25235312387329906,1247.199980222698,251,ENSG00000205856,testis,28.6,0.0,218,A
Q8NHS0,DNAJB8,3336.724799352884,0.2400569704866833,1247.199980222698,232,ENSG00000179407,testis,28.6,0.0,219,A
Q8WXD0,RXFP2,16096.126076200591,0.41124158396786986,6773.703427960926,754,ENSG00000133105,epididymis,28.4,0.0,220,A
Q96LM9,C20orf173,2258.898728761077,0.26313599802330045,862.4763812734966,149,ENSG00000125975,testis,28.3,0.0,221,A
Q8WVZ7,RNF133,8137.702431216833,0.32488646136812244,1950.296668158664,376,ENSG00000188050,testis,28.3,0.0,222,A
Q8N5N4,C3orf22,3023.002112299205,0.2725646208804417,1389.9900316545868,141,ENSG00000180697,testis,28.3,0.0,223,A
G3V0H7,SLCO1B7,14044.607581916454,0.4219234338081936,6773.703427960926,640,ENSG00000205754,breast,28.2,0.0,224,A
Q96DS6,MS4A6E,5460.346822679045,0.4510601649300829,4346.387380952381,147,ENSG00000166926,testis,28.2,0.0,225,A
P0CV99,TSPY4,5947.803007343411,0.2805766827954747,1656.4306363857788,314,ENSG00000233803,testis,28.0,0.0,226,A
Q9ULW8,PADI3,6329.801036813855,0.2253455962204944,1015.9811433131842,664,ENSG00000142619,urinary bladder,28.0,0.0,227,A
O75715,GPX5,3851.139941105245,0.29015321050627785,1719.856273640681,221,ENSG00000224586,epididymis,27.7,0.0,228,A
Q96M53,TBATA,7580.813038775327,0.23903726851325946,1247.199980222698,351,ENSG00000166220,testis,34.7,0.0,229,A
Q5VZ72,IZUMO3,5301.105625322461,0.33683356928287744,2139.9918975636656,239,ENSG00000205442,testis,16.9,0.0,230,A
A0A1B0GVH7,IQCM,6160.416012591126,0.1985989241758909,882.6186463269493,501,ENSG00000234828,testis,16.9,0.0,231,A
Q3LI83,KRTAP24-1,4130.9814197421065,0.27630284903729657,1656.4306363857788,254,ENSG00000188694,skin,10.1,0.0,232,A
A6NMN3,FAM170B,4547.3586075007925,0.2279887529509656,1043.8673895786558,283,ENSG00000172538,testis,10.0,0.0,233,A
Q9BXU3,TEX13A,8981.12002058029,0.29604874756592986,2301.423046496429,409,ENSG00000268629,testis,9.9,0.0,234,A
E9PGG2,ANHX,7591.376966273784,0.2655476832357864,1247.199980222698,379,ENSG00000227059,testis,9.9,0.0,235,A
P0CH99,ZNF705D,5441.958432102202,0.2519526076757548,1247.199980222698,300,ENSG00000215343,epididymis,9.7,0.0,236,A
Q9H2R5,KLK15,3218.8191522806874,0.2427768907601159,1247.199980222698,256,ENSG00000174562,salivary gland,9.7,0.0,237,A
P02771,AFP,7455.559374746678,0.2372408959612345,1247.199980222698,609,ENSG00000081051,liver,9.6,0.0,238,A
Q6S545,POTEH,7608.5521765053245,0.2072468500490228,882.6186463269493,545,ENSG00000198062,prostate,9.5,0.0,239,A
Q9HCQ7,NPVF,5238.427040016652,0.31305503476740504,1719.856273640681,196,ENSG00000105954,hypothalamus,9.5,0.0,240,A
Q6UX68,XKR5,17519.547982418535,0.3763084947493331,4169.395184764982,686,ENSG00000275591,thymus,9.5,0.0,241,A
O60422,ONECUT3,11419.326780366891,0.3094087516113087,2301.423046496429,494,ENSG00000205922,stomach,9.4,0.0,242,A
Q6ZPD8,DGAT2L6,6869.392657426002,0.3996870319218453,4431.524413030575,337,ENSG00000184210,skin,10.1,0.0,243,A
P0C7M4,RHOXF2B,8634.978407779341,0.3252943882074364,1950.296668158664,288,ENSG00000203989,testis,9.4,0.0,244,A
P43362,MAGEA9,6711.075775620346,0.2833849669477947,1656.4306363857788,315,ENSG00000123584,testis,9.3,0.0,245,A
Q8WUE5,CT55,5155.951151445506,0.3005447768909358,1719.856273640681,264,ENSG00000169551,testis,9.2,0.0,246,A
P43356,MAGEA2,7343.662516248221,0.3020899458639798,1719.856273640681,314,ENSG00000268606,testis,9.2,0.0,247,A
Q6W5P4,NPSR1,10142.62690393328,0.4595740166557937,6773.703427960926,371,ENSG00000187258,retina,9.1,0.0,248,A
P35346,SSTR5,10274.168999376892,0.4849848815120638,6773.703427960926,364,ENSG00000162009,pituitary gland,9.0,0.0,249,A
Q7Z7J5,DPPA2,6524.180315822363,0.28076468574889346,1656.4306363857788,298,ENSG00000163530,testis,9.0,0.0,250,A
Q8NGD1,OR4N2,9213.12817991376,0.5489439622855962,6383.191285103785,307,ENSG00000176294,testis,9.0,0.0,251,A
A2A368,MAGEB16,6060.346170929073,0.2556717267577617,1247.199980222698,324,ENSG00000189023,testis,9.0,0.0,252,A
A9QM74,KPNA7,5755.2292540729,0.22311458674307133,1015.9811433131842,516,ENSG00000185467,stomach,9.0,0.0,253,A
Q6PIV2,FOXR1,6057.644345828891,0.2525128757480383,1247.199980222698,292,ENSG00000176302,testis,8.9,0.0,254,A
A0A1W2PP97,THSD8,3161.263964110614,0.3680480376612432,2130.413851532265,115,ENSG00000284491,testis,8.9,0.0,255,A
P59796,GPX6,4136.509395474195,0.319411093730328,1889.931313072292,221,ENSG00000198704,epididymis,9.3,0.0,256,A
Q6A163,KRT39,9329.373891925816,0.27445705938969656,2237.9974092415273,491,ENSG00000196859,skin,10.1,0.0,257,A
Q7Z4J2,GLT6D1,5116.278467446568,0.3266633562831372,1889.931313072292,276,ENSG00000204007,testis,10.3,0.0,258,A
B3EWG5,FAM25C,1923.3057643473148,0.2745877587641072,1082.9008471704933,89,ENSG00000276430,skin,10.3,0.0,259,A
Q3ZM63,ETDA,2181.264767950773,0.31244326233456005,1244.9436342565302,59,ENSG00000238210,testis,11.4,0.0,260,A
P60410,KRTAP10-8,4725.295760932564,0.3314725880183612,2061.227122788891,259,ENSG00000187766,skin,11.4,0.0,261,A
Q8N7B9,EFCAB3,7327.761179476976,0.25998816076955983,1247.199980222698,438,ENSG00000172421,testis,11.3,0.0,262,A
Q8NGZ9,OR2T10,8775.668901771305,0.5335677524043956,6383.191285103785,312,ENSG00000184022,kidney,11.2,0.0,263,A
Q14390,GGTLC2,3261.28710873127,0.31200078228154665,1543.2089385592158,218,ENSG00000100121,testis,11.1,0.0,264,A
Q96P66,GPR101,13596.439900812506,0.3670491966721433,3757.2386779156673,508,ENSG00000165370,basal ganglia,11.1,0.0,265,A
Q9BSJ1,TRIM51,7321.633053007722,0.2681907569266494,1485.4790646845458,452,ENSG00000124900,granulocytes,11.0,0.0,266,A
A8MXD5,GRXCR1,3955.068388658762,0.21354140818514628,923.1733601705887,290,ENSG00000215203,seminal vesicle,11.0,0.0,267,A
Q8NH90,OR5AK2,8647.438229313493,0.5246381613351844,6383.191285103785,309,ENSG00000181273,spleen,11.0,0.0,268,A
P30954,OR10J1,9030.835544100404,0.5203659879252032,6383.191285103785,320,ENSG00000196184,testis,10.9,0.0,269,A
C9J302,C4orf51,3549.243581029773,0.2583381969799992,1247.199980222698,202,ENSG00000237136,testis,10.8,0.0,270,A
H3BNL1,C3orf84,4129.764457100631,0.2889839640313809,1719.856273640681,204,ENSG00000236980,testis,10.8,0.0,271,A
A8MV24,C17orf98,3242.3161644846195,0.3350291972337716,1883.8246624234118,154,ENSG00000275489,testis,10.7,0.0,272,A
Q8TD47,RPS4Y2,4183.028862598539,0.2713875852015679,1561.9385202765454,263,ENSG00000280969,granulocytes,10.7,0.0,273,A
Q7Z3Y9,KRT26,10004.95577290952,0.2809608390346517,2237.9974092415273,468,ENSG00000186393,skin,10.7,0.0,274,A
C9J6K1,C19orf81,4207.082493442295,0.30648132649248033,1719.856273640681,198,ENSG00000235034,testis,10.7,0.0,275,A
Q9NPB3,CABP2,3870.2907183468346,0.25695775683685235,1247.199980222698,220,ENSG00000167791,retina,10.7,0.0,276,A
P60372,KRTAP10-4,8413.025992944835,0.3343450633476296,2200.357252650038,401,ENSG00000215454,skin,10.6,0.0,277,A
Q9NP70,AMBN,9183.47324774266,0.30368670277656085,2301.423046496429,447,ENSG00000178522,basal ganglia,10.6,0.0,278,A
O95047,OR2A4,9222.334573584794,0.5455430728291653,6383.191285103785,310,ENSG00000180658,granulocytes,10.6,0.0,279,A
A6NDN3,GOLGA6B,12268.103259977695,0.2181568558050044,955.0750302085603,693,ENSG00000215186,testis,10.5,0.0,280,A
Q01534,TSPY1,5920.299021631479,0.2792890326915428,1656.4306363857788,308,ENSG00000258992,testis,10.5,0.0,281,A
Q8N752,CSNK1A1L,4240.4582066923385,0.2171583901192423,955.0750302085603,337,ENSG00000180138,granulocytes,10.5,0.0,282,A
Q8N4F4,SLC22A24,11713.113253512978,0.4299622283874868,6773.703427960926,552,ENSG00000197658,kidney,10.5,0.0,283,A
P24903,CYP2F1,6870.2251784294895,0.2998782911413255,1719.856273640681,491,ENSG00000197446,lung,10.4,0.0,284,A
Q8TCW9,PROKR1,10072.538754945994,0.4538554140585863,6773.703427960926,393,ENSG00000169618,epididymis,8.9,0.0,285,A
Q96M43,NBPF4,10944.906529402726,0.22828238926906386,1075.03383732115,638,ENSG00000196427,testis,8.8,0.0,286,A
P0DP71,FAM236C,3462.7987130999572,0.4178670255689949,2947.2166666666667,79,ENSG00000283594,testis,8.8,0.0,287,A
Q6DHY5,TBC1D3G,6451.4828456997875,0.2152564858528173,955.0750302085603,549,ENSG00000260287,testis,8.7,0.0,288,A
Q8TDV5,GPR119,9412.081247135997,0.5107875362990685,6383.191285103785,335,ENSG00000147262,pancreas,8.0,0.0,289,A
Q15415,RBMY1F,6929.535448393226,0.2028513587228509,882.6186463269493,496,ENSG00000169800,testis,8.0,0.0,290,A
A0A087WVF3,TBC1D3D,6441.353717419504,0.2147910836026262,955.0750302085603,549,ENSG00000274419,small intestine,7.9,0.0,291,A
P33032,MC5R,9191.336983484034,0.5040092006520325,6383.191285103785,325,ENSG00000176136,epididymis,7.9,0.0,292,A
Q6ZR37,PLEKHG7,6347.692663556338,0.2907517935524737,1719.856273640681,379,ENSG00000187510,fallopian tube,7.9,0.0,293,A
Q8NG78,OR8G5,9674.166916024693,0.5274110508805787,6383.191285103785,346,ENSG00000255298,testis,7.8,0.0,294,A
P0CW27,CCDC166,10948.035401368139,0.28998298915869725,2301.423046496429,439,ENSG00000255181,testis,7.8,0.0,295,A
Q8IZF7,ADGRF2,13049.376270291214,0.35736687832394426,3757.2386779156673,708,ENSG00000164393,tongue,7.7,0.0,296,A
Q9NZK7,PLA2G2E,3361.926697441936,0.3722281421722853,2204.8187622465507,142,ENSG00000188784,tonsil,7.7,0.0,297,A
Q9BZ19,ANKRD60,6317.004673168061,0.2925505389461835,1719.856273640681,345,ENSG00000124227,testis,7.7,0.0,298,A
Q6W3E5,GDPD4,16209.496233811975,0.4175172149991659,6773.703427960926,623,ENSG00000178795,testis,7.6,0.0,299,A
P0CV98,TSPY3,5910.272551685573,0.2798140486944505,1656.4306363857788,308,ENSG00000228927,testis,7.6,0.0,300,A
A0A0A6YYL3,POTEB,8006.067068219185,0.21739688771822585,955.0750302085603,544,ENSG00000233917,testis,7.6,0.0,301,A
Q8IXP5,C11orf53,6036.930175983905,0.3278010146119971,1889.931313072292,236,ENSG00000150750,testis,7.6,0.0,302,A
P60371,KRTAP10-6,6549.652852168678,0.30900517391967186,1719.856273640681,365,ENSG00000188155,skin,7.5,0.0,303,A
O60809,PRAMEF10,6333.699598190189,0.2635103863464868,1247.199980222698,474,ENSG00000187545,liver,7.5,0.0,304,A
A8MYZ0,MINDY4B,5867.097076585887,0.23068807662888896,1099.636679319052,460,ENSG00000214237,basal ganglia,7.5,0.0,305,A
Q9H114,CSTL1,4364.321458411216,0.3994610466093815,3747.7940089901695,145,ENSG00000125823,testis,7.5,0.0,306,A
Q8NGY5,OR6N1,8841.031409838795,0.5450936138609942,6383.191285103785,312,ENSG00000197403,granulocytes,7.5,0.0,307,A
P0CF75,EBLN1,5554.325204485655,0.2714059701578286,1561.9385202765454,366,ENSG00000223601,testis,7.4,0.0,308,A
A6ND48,OR14I1,9512.412290793662,0.5712485335843775,6383.191285103785,311,ENSG00000189181,cerebral cortex,7.4,0.0,309,A
Q8N7Z2,GOLGA6L1,11134.675950858,0.19252608437020546,882.6186463269493,668,ENSG00000273976,testis,7.4,0.0,310,A
Q92847,GHSR,9383.049536842105,0.4607842945730268,6729.203427960926,366,ENSG00000121853,pituitary gland,7.4,0.0,311,A
Q96R54,OR14A2,9466.850469449158,0.5889510407363381,6383.191285103785,314,ENSG00000241128,testis,7.4,0.0,312,A
Q96JC4,ZNF479,7210.539625149967,0.2004394928852408,882.6186463269493,524,ENSG00000185177,testis,7.4,0.0,313,A
Q5MJ68,SPDYC,5083.705307102206,0.2682955216284886,1485.4790646845458,293,ENSG00000204710,liver,8.0,0.0,314,A
P54793,ARSF,6779.5508479356795,0.2744207826077619,1656.4306363857788,590,ENSG00000062096,kidney,11.5,0.0,315,A
A0A0U1RRI6,CENPVL3,5986.8555019110445,0.2807399760797484,1656.4306363857788,287,ENSG00000224109,testis,8.0,0.0,316,A
Q9H3M9,ATXN3L,5970.02132873535,0.2261012544991844,1015.9811433131842,355,ENSG00000123594,testis,8.0,0.0,317,A
O15482,TEX28,12149.715632149575,0.3418862800705792,3133.5486704194145,410,ENSG00000278057,testis,8.7,0.0,318,A
A6NGJ6,TRIM64,7552.628964897992,0.2727864993424988,1656.4306363857788,449,ENSG00000204450,granulocytes,8.6,0.0,319,A
Q8N7X4,MAGEB6,8030.998858153821,0.24445818745781084,1247.199980222698,407,ENSG00000176746,testis,8.6,0.0,320,A
Q8NDV2,GPR26,8848.857522881031,0.4710042951444434,6383.191285103785,337,ENSG00000154478,cerebral cortex,8.6,0.0,321,A
A8MW99,MEI4,6415.075779637689,0.25557883239883383,1247.199980222698,385,ENSG00000269964,kidney,8.5,0.0,322,A
P60321,NANOS2,3381.1355134099717,0.2904996180698615,1577.2088451130282,138,ENSG00000188425,testis,8.5,0.0,323,A
P0C7Q6,SLC35G6,9271.204833495616,0.5092144214934441,6383.191285103785,338,ENSG00000259224,testis,8.5,0.0,324,A
Q5J8X5,MS4A13,5714.871620139476,0.5291094258118774,4651.075,152,ENSG00000204979,testis,8.4,0.0,325,A
P36268,GGT2,7430.716987353559,0.2990460413152955,1719.856273640681,569,ENSG00000133475,thyroid gland,8.4,0.0,326,A
A6NGE4,DCAF8L1,9126.171535858506,0.2315638394712259,1099.636679319052,600,ENSG00000226372,testis,8.4,0.0,327,A
A1L453,PRSS38,7244.989461791515,0.4067340654795351,5857.3158374958375,326,ENSG00000185888,testis,8.4,0.0,328,A
A0A0J9YX94,PNMA6F,12247.010341635352,0.2791572334495861,2237.9974092415273,578,ENSG00000225110,cerebral cortex,8.4,0.0,329,A
Q86YR6,POTED,8675.561279982328,0.2163934300908676,955.0750302085603,584,ENSG00000166351,testis,8.3,0.0,330,A
P35462,DRD3,9102.300934731971,0.4146403678119494,6773.703427960926,400,ENSG00000151577,basal ganglia,8.3,0.0,331,A
P43365,MAGEA12,6861.6400150030895,0.288915068898701,1719.856273640681,314,ENSG00000213401,testis,8.3,0.0,332,A
A0A087WTH5,KCNE1B,4794.68333262205,0.3909481679182124,3747.7940089901695,132,ENSG00000276289,heart muscle,8.3,0.0,333,A
P0DMC3,APELA,2648.561879882216,0.4561843387412801,1863.7230113636365,54,ENSG00000248329,prostate,8.2,0.0,334,A
P0DP73,DEFB130B,2632.4441226542003,0.3772053540655645,1438.86787355396,79,ENSG00000233050,epididymis,8.2,0.0,335,A
P0DP74,DEFB130A,2632.4441226542003,0.3772053540655645,1438.86787355396,79,ENSG00000232948,epididymis,8.2,0.0,336,A
Q3B7S5,SMIM21,3839.774885267017,0.3861940464314929,3463.8756756568373,101,ENSG00000206026,testis,8.2,0.0,337,A
Q8TDG2,ACTRT1,4624.557931074501,0.2697708750256701,1485.4790646845458,376,ENSG00000123165,testis,8.2,0.0,338,A
B7U540,KCNJ18,10336.196846455336,0.35576795966438945,3757.2386779156673,433,ENSG00000260458,skin,8.1,0.0,339,A
A0A1B0GUC4,MYOCOS,2639.1884375363597,0.27563943972143395,1296.238708595965,108,ENSG00000283683,"cervix, uterine",8.1,0.0,340,A
P31275,HOXC12,6501.895568415523,0.2944361605175955,1719.856273640681,282,ENSG00000123407,lymph node,8.1,0.0,341,A
A4D2H0,CTAGE15,18572.87040051221,0.2818678420233093,2237.9974092415273,777,ENSG00000271079,testis,8.1,0.0,342,A
Q6ZWI9,RFPL4B,3961.382945969701,0.28129594567058025,1656.4306363857788,263,ENSG00000251258,testis,8.0,0.0,343,A
Q86TM3,DDX53,7285.698480772971,0.20678417854508369,882.6186463269493,631,ENSG00000184735,testis,11.5,0.0,344,A
Q6UXA7,C6orf15,6645.137493744493,0.3002489985391192,1719.856273640681,325,ENSG00000204542,tongue,11.5,0.0,345,A
A4FU28,CTAGE9,18790.4383078456,0.28061363238122,2237.9974092415273,777,ENSG00000236761,testis,11.6,0.0,346,A
A6NJI9,LRRC72,3977.931077775358,0.2451058999581475,1247.199980222698,287,ENSG00000205858,testis,15.6,0.0,347,A
Q2M2E3,ODF4,8538.342503157259,0.38484009467928576,4852.686244418424,257,ENSG00000184650,testis,15.6,0.0,348,A
Q96QH8,SPACA5,3427.513143622874,0.34850229969949925,2139.9918975636656,159,ENSG00000171489,testis,15.1,0.0,349,A
O95416,SOX14,4376.5157948434335,0.2813036176127097,1656.4306363857788,240,ENSG00000168875,placenta,15.1,0.0,350,A
Q86UF2,CTAGE6,18676.135042753816,0.28183168068763537,2237.9974092415273,777,ENSG00000271321,testis,15.0,0.0,351,A
P0DN86,CGB3,4445.2895653456435,0.3418306593178851,2139.9918975636656,165,ENSG00000104827,placenta,15.0,0.0,352,A
P48742,LHX1,8742.543608602882,0.2636322871190272,1247.199980222698,406,ENSG00000273706,cerebellum,15.0,0.0,353,A
Q3LI58,KRTAP21-1,2133.2434802144767,0.5098457384847708,1276.8010714285715,79,ENSG00000187005,breast,15.0,0.0,354,A
Q9NSB4,KRT82,12945.864785823227,0.3292356410184927,2471.49808592804,513,ENSG00000161850,skin,14.9,0.0,355,A
Q8WWZ1,IL1F10,2571.245011886955,0.2997896352072918,1363.66171181993,152,ENSG00000136697,skin,14.8,0.0,356,A
Q9BYR2,KRTAP4-5,4564.778474894165,0.36607678773719016,2487.7519050599176,181,ENSG00000198271,skin,14.7,0.0,357,A
Q7Z3Y7,KRT28,9778.093981581924,0.2872677720348138,2301.423046496429,464,ENSG00000173908,skin,14.6,0.0,358,A
Q495N2,SLC36A3,12915.238666552306,0.5216690840674475,6773.703427960926,470,ENSG00000186334,testis,14.5,0.0,359,A
P0DPD5,ZNF723,6717.760008302334,0.19872015953979674,882.6186463269493,513,ENSG00000268696,testis,14.5,0.0,360,A
A8MTJ3,GNAT3,3787.73761188984,0.20302880625842584,882.6186463269493,354,ENSG00000214415,small intestine,14.5,0.0,361,A
Q6ZVZ8,ASB18,5069.567427164319,0.2316262135936425,1099.636679319052,466,ENSG00000182177,skeletal muscle,14.3,0.0,362,A
Q9Y5K1,SPO11,4919.982020035384,0.2457877466333357,1247.199980222698,396,ENSG00000054796,testis,14.2,0.0,363,A
Q3ZCV2,LEXM,5868.4017483890075,0.24746127195126244,1247.199980222698,418,ENSG00000162398,esophagus,14.2,0.0,364,A
A8MZ26,EFCAB9,3852.948656573891,0.30219737115161616,1719.856273640681,197,ENSG00000214360,testis,14.2,0.0,365,A
P0CG33,GOLGA6D,12003.765330061311,0.21622870775181505,955.0750302085603,693,ENSG00000140478,testis,14.2,0.0,366,A
A8MUM7,LGALS16,2732.6721792280678,0.3470438961175732,1570.7619326318975,142,ENSG00000249861,placenta,14.2,0.0,367,A
Q96N87,SLC6A18,14245.640813505657,0.4464297340414228,6773.703427960926,628,ENSG00000164363,kidney,14.1,0.0,368,A
Q6IF00,OR2T2,8564.55902647078,0.5069659288929798,6383.191285103785,324,ENSG00000196240,kidney,14.1,0.0,369,A
Q8N9V2,TRIML1,6994.687550905344,0.2354718222558259,1247.199980222698,468,ENSG00000184108,testis,14.1,0.0,370,A
Q5SWW7,C10orf55,3187.968730291725,0.29502034250428616,1543.2089385592158,151,ENSG00000222047,testis,14.0,0.0,371,A
Q8WWH4,ASZ1,5996.422223973272,0.22271982765801285,1015.9811433131842,475,ENSG00000154438,testis,15.7,0.0,372,A
P04000,OPN1LW,9357.008239081502,0.4815956476659367,6729.203427960926,364,ENSG00000102076,retina,14.0,0.0,373,A
Q9HAW9,UGT1A8,8082.512800046797,0.3286610914354688,1950.296668158664,530,ENSG00000242366,urinary bladder,15.7,0.0,374,A
P31277,HOXD11,7857.758158001302,0.289568372959406,1780.221628727053,338,ENSG00000128713,endometrium,15.8,0.0,375,A
A8MUX0,KRTAP16-1,9163.781911423801,0.28956200136385063,2301.423046496429,517,ENSG00000212657,skin,16.9,0.0,376,A
O97980,HMHB1,1536.3445491671564,0.3304508386494007,1145.4725026576502,41,ENSG00000158497,dendritic cells,16.7,0.0,377,A
Q9GZY0,NXF2,7375.615993589165,0.20513112207033027,882.6186463269493,626,ENSG00000269405,epididymis,16.7,0.0,378,A
Q3SX64,ODF3L2,5035.084712111951,0.275179862969794,1656.4306363857788,289,ENSG00000181781,testis,16.7,0.0,379,A
P11487,FGF3,5240.0090765327195,0.29633478875285457,1719.856273640681,239,ENSG00000186895,cerebellum,16.6,0.0,380,A
P60370,KRTAP10-5,5499.545714193581,0.34202232113332065,2139.9918975636656,271,ENSG00000241123,skin,16.6,0.0,381,A
Q6T423,SLC22A25,12102.522493603823,0.4509402264144096,6773.703427960926,547,ENSG00000196600,liver,16.5,0.0,382,A
Q96PP4,TSGA13,4373.060935637354,0.21818206269964827,985.4477567000637,275,ENSG00000213265,testis,16.5,0.0,383,A
P0DO97,CCDC192,6080.105444455146,0.2584698195794281,1247.199980222698,292,ENSG00000230561,testis,16.5,0.0,384,A
Q9Y226,SLC22A13,12478.627448326348,0.4523740518545323,6773.703427960926,551,ENSG00000172940,kidney,16.4,0.0,385,A
Q8NHS2,GOT1L1,5116.775661483405,0.27427787723082897,1656.4306363857788,421,ENSG00000169154,testis,16.4,0.0,386,A
Q53S99,C2orf83,3148.015790829063,0.29525379135070395,1543.2089385592158,150,ENSG00000042304,placenta,16.3,0.0,387,A
Q8WXF5,CRYGN,2548.785139116645,0.228778063642842,821.7369942177684,182,ENSG00000127377,thyroid gland,16.3,0.0,388,A
P56373,P2RX3,8520.402544453747,0.36786229469386494,3236.0372601462896,397,ENSG00000109991,testis,16.3,0.0,389,A
Q6P461,ACSM6,4855.947672566773,0.2344531194585077,1247.199980222698,480,ENSG00000173124,thymus,16.3,0.0,390,A
P58418,CLRN1,8255.155238252879,0.533239091156137,6204.303243978244,232,ENSG00000163646,retina,16.2,0.0,391,A
P48169,GABRA4,13882.075518357757,0.3503080584907569,3551.271527562272,554,ENSG00000109158,cerebral cortex,16.1,0.0,392,A
A6NKW6,SHISAL2B,6966.106348189711,0.4572752424923352,5761.3406238206235,160,ENSG00000145642,pancreas,16.1,0.0,393,A
P0DPE8,SMIM34B,4779.542639416458,0.3651271165736773,2487.7519050599176,139,ENSG00000278961,kidney,16.1,0.0,394,A
Q96LM5,C4orf45,3553.5160094887024,0.2650253814443802,1247.199980222698,186,ENSG00000164123,testis,16.1,0.0,395,A
Q9HBE4,IL21,2790.2046647846705,0.22177190394658253,973.5903968849697,162,ENSG00000138684,lymph node,16.1,0.0,396,A
A0A1B0GWB2,PRRT1B,8972.378277808428,0.4016967987738903,6649.3034279609265,263,ENSG00000283526,lung,16.0,0.0,397,A
Q17RR3,PNLIPRP3,5778.357363238933,0.2949415512925665,1719.856273640681,467,ENSG00000203837,breast,15.9,0.0,398,A
