id,monomer
4hrn,False
5xa5,False
2og4,True
6ofq,False
3bjo,True
6d2v,False
4ohj,False
1h80,False
6fv5,False
5zqk,False
4kvx,False
4dz4,False
6d2c,False
2imq,True
1s0p,False
2pv7,False
5z8o,False
4ktb,False
3i4z,False
3pw3,False
1z7b,True
5agi,True
1g2r,True
3ilh,True
1in4,True
4lv5,False
2zpt,True
6qzl,False
4q69,False
3h9m,True
4tse,False
5bty,True
2yln,True
5dcl,False
3gwy,False
4u1e,False
6fpd,True
5w5r,False
5xhw,True
1b25,False
2bln,False
5xj1,True
2fok,False
3le4,True
2yzy,True
3my2,True
1f32,True
5d5n,False
2qnu,False
1o8x,True
4pke,True
2ab5,False
2chc,False
2grr,False
3qra,True
3ocj,True
4h5s,False
3orh,False
1r71,False
5xec,False
5toq,False
2zbl,False
2ezv,False
2z5h,False
2yn0,True
6gyw,False
2y26,False
5omb,False
5aj8,False
1t4o,False
1u3e,False
4qo5,True
5akr,True
1t8k,True
6r41,False
4rpt,False
4rho,False
2p8j,False
2xet,False
5k9g,False
2o26,False
4ojd,False
2zvy,False
4ywz,False
6aeo,False
5ig0,True
5trq,False
4bpf,True
4qcl,False
1sg4,False
1tkj,True
3ba3,False
4hvm,False
3lye,True
3glv,False
5jnq,True
4h5b,False
1ka1,True
3nzl,True
1u58,False
2akz,False
4v2o,False
2wm3,True
3k59,False
5zxd,False
6gp3,False
3v42,False
6et9,False
5a35,True
5usb,False
5abx,False
1n81,True
6qu7,True
4rgp,False
6qkw,False
6jpt,True
4ina,False
6mgc,True
2xep,False
4z7k,False
2prs,False
6fme,False
3p9r,False
2e7z,True
4lvi,False
1uf5,False
3bpt,True
4qma,True
5j7d,False
5jrk,False
5yup,False
3wg3,False
6gh8,False
2qa1,True
4zqx,True
1p3h,False
6p2l,False
5m26,False
6pxz,False
3g3z,False
6j4n,False
4n0p,False
6nu9,True
3er6,False
5v7o,True
4jwj,False
4ns5,True
5b8d,True
3pyw,True
3cvg,False
5yj6,True
1lwb,True
4dkk,True
4zwn,False
5uqz,True
3wry,False
5anz,True
6d3v,False
6ob7,True
3ogn,False
2qgm,True
5yqw,False
5lrt,True
1zzg,False
3fhh,True
5a6m,False
4ejr,False
1vct,True
3fid,False
4jg9,False
6bxo,False
2php,False
3he5,False
4tq1,False
3vbc,True
4acj,True
1ekq,False
3phs,True
2wcr,False
3hjh,True
5tk8,True
5yh1,True
5klp,False
3dr2,False
6jdp,True
4k15,False
1k1f,False
6b4e,False
5by4,True
2h4o,False
1ah7,True
4hi0,False
1t92,False
3aj4,False
1twf,False
6nvw,False
4u5h,False
1t3y,True
4wzn,False
6ao8,True
4h0c,False
6jqe,False
6go4,True
5jo8,True
4m5d,False
5zrt,False
6ae1,False
1g31,False
5mtw,False
3cny,False
3poh,True
5c33,False
1uur,True
6bcb,False
1td6,True
4dpb,True
3klu,True
4au2,False
5cph,False
3r4z,False
3bln,True
3ro3,False
5x7n,False
1qv1,True
5o8w,False
1tp6,True
4fcg,True
6he6,False
4xjv,True
4wyh,True
6j61,False
5x0t,False
1k7j,True
1rcy,True
4hw6,False
6qvf,False
1ro2,True
2e1m,False
2pq7,True
5non,False
3qou,True
3eli,True
1psw,True
2heu,False
3p0b,True
2hxo,False
1v2x,True
3p2t,True
3qho,False
3mq0,False
1dd4,False
4uzg,True
1xdn,True
4es8,False
3k6q,False
2q9r,True
3v4g,True
3knd,False
2huj,True
6is0,False
2g0c,True
5bv8,True
2dyi,True
5f3p,False
4dlh,False
1yzv,True
2j0s,False
4rri,True
1flo,False
4amw,False
2clb,False
4qhq,True
6or2,True
4x28,False
1w23,False
1jx6,True
2o55,True
3h8u,False
5kci,True
3lop,True
5xg2,True
4y6x,False
2q8k,True
2oz8,False
3a9s,False
3mt5,True
3vg7,True
4akk,False
5b5x,True
4reo,True
5hub,True
2oqb,False
3ug9,True
2f9h,False
6ahv,True
3d0w,False
2cxy,True
3ga7,True
5fr7,False
1hxn,True
2ej8,False
4nf0,False
2i9w,True
5u35,False
3a0y,False
5b1r,True
4i5t,False
4jg5,True
5wsy,False
3elf,True
1v30,True
5w6y,False
3eab,False
5nod,True
1u8v,False
2fxa,False
5gof,True
3ipj,False
6o0f,False
2f22,False
1s7i,True
5nak,False
4dnd,True
2ga8,True
4od8,False
2gfh,True
4ogq,False
2gb3,False
1mqv,False
6e2p,False
3b0t,True
3a2z,True
4awx,False
4cj0,False
2yim,False
3jtn,False
2c60,True
1v9f,True
2b78,True
3llk,False
3dqy,True
1ucd,True
4wcw,False
2e2e,False
5exe,False
5jxz,False
1xpp,False
4k7j,False
2rh2,True
6fnw,True
2ret,False
2yms,False
2wte,False
5xz7,True
5tnv,True
3fkq,True
4acf,False
2xtp,True
6rn5,True
2pju,False
3ilw,False
6hk1,False
6ovz,False
4d0o,False
3fxd,False
5mog,False
5l9w,False
2y0o,True
4xbz,False
5cr6,True
5dz8,False
4gjr,False
2qwu,False
5jlv,False
2wzo,True
4xfk,True
6e6q,False
3r9f,False
3rqa,False
3oj0,True
6e9n,False
2z2s,False
4tvv,False
2b06,True
1d3b,False
4kku,False
3bjd,False
1hul,False
5brt,False
3hi0,False
4u1q,False
5b0n,False
3llv,True
2xm5,True
2z0b,False
1kf6,False
2ox6,False
2b82,False
3fg9,False
3fnj,False
5udi,False
3gnj,False
4zqa,True
5byo,False
3zc4,False
6r53,False
4akf,True
3bwu,False
2w9y,True
2pgn,False
4bem,False
2pgw,False
2nwr,False
3ks6,False
5lni,True
3pvt,False
6gt9,False
2ddr,False
4aqr,False
6gye,False
5l1m,True
3g16,False
2f60,True
3hc1,True
4jvc,True
5igi,True
4gmu,True
2yg2,False
1m6s,False
4euy,True
3q7m,True
4iyj,False
3vej,False
2uy1,False
4kef,True
2gzq,True
3myx,False
2gxq,True
3d4e,True
5wti,False
3qzr,False
3h6q,True
3soj,False
2d59,True
5bwj,False
6a6i,False
4b4u,False
4phq,False
4qtt,False
1xub,True
1y1x,False
3o3m,False
6gsz,False
6e63,False
5caj,False
3noh,True
6fjn,True
5tta,False
5a0n,True
6ifn,False
1rku,False
6f8p,True
6roc,False
6m9m,True
1v4p,False
1ytv,False
4nh0,False
4gq2,False
1gny,False
1edz,True
5ja9,False
3mmy,False
1p5z,True
3zzh,False
2je6,False
6hrs,False
3d59,False
6k4e,False
1gvn,False
3dje,False
4dv8,True
3bod,True
3khi,True
4hkh,False
6gv3,True
4x3n,False
2jjq,True
3cjd,False
3i38,False
5m41,True
4iz7,False
2yvq,True
3bow,False
5mul,True
1p35,False
5faa,True
4zsf,False
3g9g,True
4uso,False
4tq2,True
2hox,False
3v1a,True
4ojx,True
2gau,True
1hdf,False
3m7o,False
2es4,False
3p9v,False
3ecs,False
4ypo,False
6fpz,False
5bra,True
1ynf,False
3mal,False
4y7d,False
5gv3,False
5j5l,True
5yhu,False
4qpv,False
3h2g,True
4dq6,False
4iwb,False
3csx,False
4h3u,False
6ha4,True
3zco,True
4znk,True
1c8n,False
4eh1,False
3lwt,True
3n89,False
5oqt,False
3pvh,True
3p1v,False
4xcp,True
5cl2,False
1vjx,True
3k5j,True
2zzt,True
3akj,False
3kyf,True
3jtz,True
3b7f,True
3dr5,True
6ofv,True
2fji,False
5j8b,False
3ni0,False
5whm,False
4a4j,True
2q82,True
4abm,False
5tf2,True
5xz4,False
4n5x,True
2gj3,False
6a16,True
1mk0,True
3e54,False
4yrd,False
4m23,False
6fkg,False
4c12,True
4ktw,False
4mi8,False
3vrh,True
1qft,False
5dqr,False
5xe7,False
5xmz,True
3ulb,False
2ghs,True
5ham,False
1xki,True
4ic4,True
3apu,False
3mqz,True
2fi9,True
3gpi,True
6fmb,True
4abx,False
5nb4,False
4rgw,False
6ogk,False
5uk5,False
6dxo,False
4qkw,False
1kpt,False
5ngo,False
3c02,True
3ajw,True
6k2l,False
5epe,True
2olm,True
2i5u,True
4ou0,True
2qvg,True
4cad,False
6cvq,False
4gof,False
6gzw,False
5ifg,False
3on2,False
4m1a,False
5yku,True
3qy9,False
5n0o,False
4bc3,False
4dgf,False
4ius,True
5ky4,False
5mun,False
5f8c,False
5h0q,True
1i4u,False
6gje,False
3hp7,True
2z4s,True
5m89,False
6e29,False
3npp,False
4a02,True
2qw5,False
1ro5,True
5y32,False
2icw,False
6j93,True
3f62,False
1hzt,True
4mp8,True
3dli,False
4o0a,True
5cgz,False
3ls9,False
4dkj,False
3c24,False
4chm,False
3pzd,False
5b08,False
4na1,False
5e6x,True
4gl3,True
4emn,False
1zyb,True
6q6t,True
5f2t,False
4gb5,True
5h5a,False
5y0e,False
3gn4,False
3v3t,True
5opz,False
5wft,True
3zpe,True
5ko5,True
3zn6,False
6bzn,False
2nuw,False
4fzv,False
3n2w,False
3hwp,False
4cvu,False
3odt,False
5uc0,False
2i79,False
6oew,False
4mno,True
1eaq,False
5lf9,True
6bju,False
3pe5,False
6qp0,True
5kag,False
2z30,False
2gf3,False
4o8w,False
5dle,False
3i9f,False
4w66,False
1wy6,True
4a0d,True
6dxs,False
5jqn,True
3nwr,True
1n7s,False
4hlb,True
4ok4,False
3nnb,True
3zpn,False
2q4w,True
4lle,False
3we0,False
3hn0,False
1lo7,True
5lg2,True
5u81,False
3nkg,False
4m00,False
4mmw,False
4p78,False
3swh,False
1sau,True
1srq,False
1uv7,False
6e09,False
2o3j,False
5xss,False
6cdd,False
3do6,False
1k77,True
2cg7,True
2f4m,False
3tvi,False
2v9v,True
3wzi,False
6n5d,False
4nk6,True
4h2w,False
5n81,False
2yh5,True
4qtq,True
4ekx,False
6gy3,False
2q2f,True
3tj7,False
1tuh,True
5gke,False
2v9k,True
5ipy,False
3d4u,False
2e5y,False
3d9r,False
3lyd,False
4iil,True
1wpn,False
3ry4,True
4iya,True
6f2g,False
4b21,False
5wtn,False
5kwb,False
3gr5,True
4ead,True
5hea,False
2r4i,False
5ydd,False
2z6o,True
4xek,False
5ubw,False
4rd4,True
4eqb,False
5yby,True
1ztc,False
3ci9,False
4a2l,False
6f2m,False
3pty,True
3r4k,False
3dhx,False
3t8k,False
5ziy,False
3k4i,False
2q6q,False
5zry,False
6ijb,False
1g5h,False
4rt1,False
1wpu,False
5nf4,False
3rfi,True
3hno,False
3g89,False
4fo9,True
1ksi,False
1h72,True
6bzh,False
6fok,False
6aqk,True
1p27,False
5y1a,True
1eg3,True
1c4q,False
1p9h,True
2pt7,False
1xju,False
5oh5,True
2xlg,True
4jpn,False
5h66,False
5lmg,False
2pft,True
6fhn,True
4err,False
5h0j,True
3bbj,False
5lx6,False
6d7k,False
3o65,False
6b6u,False
2anu,False
5g1s,False
3zri,True
2gmh,False
2bjn,False
6m9k,False
3rnl,True
2w5e,False
2xrh,True
2gmq,False
4yx6,False
2ozv,False
4dvc,True
5nfm,True
6sja,False
5ywj,True
5eh1,True
4ue0,False
4bfc,True
6nws,True
1kxp,False
5hl8,False
2iy9,True
4rlc,True
4rpm,True
3wwt,False
3ceb,True
4wzx,False
2anx,False
1jya,False
4ylq,False
4ngd,False
3iuz,True
3lvu,False
3fj1,False
6iuf,False
2e2o,True
2b9s,False
1nui,False
2qxf,True
3d1c,True
5hqh,True
1y71,False
5dm6,False
1kqp,False
2yy3,False
3u0h,False
6r5a,False
1whi,True
1hdh,False
3bhd,False
4gs3,True
4qq0,True
3kf8,False
1ov9,False
5e10,True
3agc,False
5cz3,False
3w36,False
4ehx,True
2e52,False
2ja9,True
2w2s,True
4i8i,True
1nep,True
5wan,True
2gbo,False
6ix8,False
5b5l,True
1wra,False
1q8d,True
4lfh,False
6b0g,False
3viv,False
6nop,False
3x34,True
2yny,False
1uix,False
6e5x,False
3g5j,False
5i4c,True
4neo,True
4azs,True
2qkl,False
5et0,False
3e1r,False
2ido,False
2imj,False
4m8a,False
3o48,True
3v48,False
4pmw,False
1epu,True
4fix,False
4uvq,True
1jov,True
3fav,False
4cmr,False
1gsa,True
2z0j,False
2rd7,False
3pdy,False
5l74,True
5i8j,False
4ruv,True
4gi3,False
3v8x,False
3ec3,False
2o0m,True
6i18,True
3bl9,False
2bop,False
2qkd,True
3gwj,False
4oob,True
4ovy,True
4nmy,False
2fzp,True
4rm7,True
6gre,False
5udq,False
5t5i,False
6mu4,False
3u2g,True
3gnz,True
4pav,False
1pn2,False
4mkx,True
1wlz,False
3md7,True
3hg9,False
5zyu,False
6jdd,True
2yi9,False
4zr1,False
3be3,False
3bpq,False
3hrp,True
3hft,True
6och,False
2iw1,True
4rek,True
2y8n,False
2nwq,False
3wzs,True
5uba,True
4zju,True
3tbi,False
5ngd,False
5suz,False
2g9w,False
4hfv,True
5ugr,True
3zoq,False
1vzj,False
6emt,True
4jrf,True
5h6z,False
1y3t,False
5vvi,False
5p9v,True
3m89,True
4k84,False
5e1w,True
5bz0,False
6ftt,False
4ggf,False
4f1j,False
6rqa,False
1oru,False
4qvu,True
4ov4,True
1pb1,True
4x5p,True
4qrl,True
1oi7,True
3bb9,False
5iu0,False
2c1l,False
3o14,False
3drf,False
4xxx,True
5vtl,True
3msq,False
4lrl,False
1kcf,False
6mj7,True
1ty4,False
1v72,True
5gji,False
1lwj,False
2rg8,False
3c6k,False
6bsc,False
2i5e,False
3r2u,False
3dh4,False
6i31,False
5mqn,True
6h21,False
5w8e,True
6iml,False
4kbx,True
3gu3,False
2r44,True
2z1c,False
3hol,True
2vch,True
5veb,False
1w0p,True
4xxf,True
4p0t,False
2gz4,False
3s0a,True
2fiq,False
6nba,False
1vl1,True
4kn8,False
5i34,False
2j3x,True
1lkt,False
1q6o,False
3cry,False
6f0p,True
6mxv,False
3ois,False
1hyp,True
5cx8,False
4rjj,False
5vfz,True
2p2s,False
4hnl,True
2fa5,False
1req,False
6o5j,False
4kf7,True
3oov,False
3tul,False
2vqe,False
6dru,False
3gwi,True
3ns4,True
3oaj,False
4cw4,True
1k3s,False
1vi6,False
4ofk,False
4hsu,False
2pia,True
5gnc,True
4z02,False
3gfa,False
2xws,True
3v53,False
5n86,False
3h2y,True
6hx9,False
3r45,False
3axb,True
3kh1,False
5ir4,True
4uob,True
3fdi,False
6esk,True
6a6o,True
1ve4,True
5tbw,False
1dev,False
3ajb,False
3oa5,False
5zbt,True
5yge,False
2yxo,False
5x90,False
3gwq,False
2v7f,True
5ygb,True
2qng,True
4xuv,False
1ra0,True
1vaj,True
3wxm,False
2rld,False
1unn,False
2prn,True
4ywk,False
1m5i,True
3cc8,True
6o54,True
5xv0,False
3q63,False
6ok1,False
1t9h,True
1z6n,True
6gn8,False
2fxo,False
2p8q,False
1qhx,True
3iax,False
4r5o,False
3wrb,False
3b81,True
1i7w,False
1ntv,False
3mdq,True
6hwr,False
3t7d,False
3tuo,False
6cpy,False
2fsj,True
5tih,False
3byw,False
3dp7,False
5n2c,False
4cih,False
4k1p,False
3nra,False
6nzm,False
1qgk,False
6ask,True
4efo,False
2pw6,True
1ya0,False
3o4p,True
4ltt,True
1bh9,False
5by7,False
6h3z,False
3mb2,False
2g8s,False
5xis,False
6mb8,False
3n0r,True
1ytl,False
5zu4,False
3c9a,False
1upk,False
1jm1,True
5xkt,False
4l8n,True
4mfu,True
4ntk,False
1dm9,False
3fz4,True
3ii2,True
6ih0,True
6k4x,True
3os4,False
3na2,False
3i09,False
4x84,False
5ez7,True
4z48,False
5vcc,True
6hqm,True
4v12,True
2ijr,True
4l7m,False
2pmi,False
4qbs,False
3lkb,False
2d81,True
6n76,False
3qkx,False
2qlt,True
5w2l,False
2cxh,True
5dma,True
6avx,True
2w56,False
5ljm,True
4wy4,False
5xj5,True
3lwx,True
6hk5,False
4lxr,False
1xm7,False
1gui,False
6imf,False
4zos,False
3c25,False
3gn6,False
4p8n,False
1ydy,False
4kzp,False
4ru0,False
3f8t,True
2ql8,False
1ds1,True
4mlo,True
3k32,False
2cfa,False
6dzr,False
4qze,False
3vdj,True
5mfa,False
3psm,False
6o2k,False
1r9l,True
5ceg,False
4ack,False
3iwg,False
5erm,False
6jeg,False
6oh2,True
6iu5,False
3bm3,False
4eqp,True
4kxv,True
3kh0,False
1bco,True
4dev,False
2ifc,False
1ng0,False
3qrl,True
4hbs,True
2rdq,True
5trc,False
6goc,True
1lr0,True
2z3z,True
2i9d,False
1nxu,False
5uam,False
1wb9,False
5uwa,False
4xem,True
5mlt,True
5vjw,True
5ycq,True
3fo3,False
4o2h,False
2z1d,False
2i2x,False
2fzf,False
2h6l,False
2ekd,False
3pp5,True
5y5a,False
6a6j,False
3k1z,True
2f9d,False
3gre,True
5dlo,False
4kt3,False
6ba9,True
4e6w,False
3fgv,False
1oey,False
1x79,False
2ei9,True
4iwg,False
1f45,False
1i4j,False
5xc5,True
5frp,False
2uw1,False
2gke,True
5w5b,True
5hsi,False
5ky0,False
2cj4,False
3k11,True
6nj0,True
1xg0,False
4ebr,False
1jg1,True
4m3o,False
3d3y,True
1hh8,True
2yjg,False
4k7r,True
4ay7,False
4ffl,True
2i71,False
5idb,False
1hyo,False
2hyx,False
6iqd,False
4o5j,True
4tr3,True
2bl0,False
1s12,False
6dym,True
4w8b,False
6q4r,False
3mdm,True
1xwv,False
4xrw,True
6eyu,False
3ih6,False
1yga,False
3bh0,True
3f3b,True
4oi3,False
4w79,True
1nnw,False
3ihm,False
4i1l,True
5b82,True
5e4g,True
1d2s,True
6mcw,True
3ikb,False
1g8m,False
1c9k,False
2ol5,False
6h1w,False
6i06,True
3bh1,False
5z73,False
4q3o,False
2rl8,False
2a6q,False
3teu,True
2hy5,False
1l0s,False
1h2b,False
1aoc,False
3jr7,False
3cpx,False
5lm2,False
1sa3,False
3wqo,False
4xvx,False
5z9y,False
4ow5,True
4llw,False
4zem,False
6g85,False
5ca8,True
4aez,False
6b7p,False
5ztc,False
6oh6,True
5gq1,False
3ld2,False
3fia,True
3aeh,False
4ygt,True
3ha4,False
4m7d,False
3oz2,True
4c5w,True
1dml,False
3qit,False
2e5f,False
5xtu,True
4zil,False
3gvz,False
5cqg,False
6p61,False
1tke,True
6ax7,False
4gip,False
3l6b,True
5xog,False
4j6o,False
1za7,False
4q7a,False
5zy9,False
3o2i,False
4cgs,False
4rgl,True
2aze,False
3iuk,False
3s97,False
5fir,False
6if6,True
3u4y,False
3w0e,False
3hn7,True
6dgm,False
6iei,True
2qjl,True
4wsf,False
1xau,True
5feb,True
5lt5,False
1zk5,True
2qjv,False
1cjw,True
6hgm,False
3ud1,False
3qd7,True
3sre,True
2djl,False
3pcv,True
3gwc,False
6hpo,True
4m0w,False
4p9i,True
1ete,False
3ux2,True
1g12,True
4r6h,True
3r41,False
3bt3,False
3voq,False
4c0o,False
2zcm,False
3ikw,True
1u8x,True
1wrd,False
2c2u,True
5fwh,True
4c9s,False
5cjz,True
6b4h,False
2qjf,False
1fpz,False
6hlk,True
4lrz,False
4p98,True
4lf0,True
3bfv,False
4dzz,False
4mzj,False
5il5,False
1zy7,False
5ae0,True
3c26,True
6rwd,False
4hi6,False
3vu9,False
4bjj,False
5a1s,False
3uno,False
5zzw,False
2zz8,False
5gjk,False
6gjq,False
5j7m,False
3iuw,False
6qdi,True
3vy8,True
4rxx,True
5dil,False
1nsz,False
3bhw,False
5d78,True
5bnz,False
2gs5,True
3mmp,False
1g41,True
2d00,False
4wxa,False
1k5c,True
4utu,False
4dca,True
4uj5,False
6ao9,True
4g6t,False
1b0n,False
2fre,False
2o8p,True
3t7z,True
5ysn,False
3x37,False
3bhp,False
5lxe,False
4p8i,False
3tui,False
6ei1,False
3gke,False
4knk,False
2qsv,True
2v03,True
5gqf,False
5lzn,True
3fvz,True
5t2p,False
2qzi,False
5gzs,True
6obd,False
3tys,True
4dey,False
4a8x,False
6o07,False
1n7z,False
5jiw,False
1qqp,False
2ogf,False
3evn,True
6qgx,False
5wyl,False
4ps6,True
5xsp,False
5opj,True
3cai,False
1rg8,False
6a5c,True
5nw3,True
1o59,True
1wwi,True
6a6h,False
3bdk,False
5jen,False
5k87,False
5l44,False
5x62,False
5z5k,False
3mtv,True
6abt,False
3ts3,False
4zb3,True
3lyh,False
2i3o,False
3o72,False
5odt,False
5uwz,True
1js8,False
3onh,True
2vpv,False
5ynm,False
3ife,False
3ivv,False
1v77,True
4uos,True
5vol,False
2a9i,True
1xs0,False
3spe,False
2z51,True
5d22,False
2pyq,False
3clw,False
4nmx,False
1xfs,False
5hzd,True
4po6,False
5wx8,False
1ryi,False
4d8b,True
5nv9,True
5jg9,False
2uu8,True
1z9h,False
2nwf,True
5gs7,False
3rq9,False
4rbr,False
4ea9,True
4xi0,False
4mld,False
2nsc,True
5o58,False
4eew,False
3o4h,False
1ud9,False
1pvg,False
2rji,False
4ccw,True
5yo8,False
4n8n,False
4m0n,True
3eyp,False
2ozt,True
6exa,False
3hf5,False
6bdj,False
5k04,False
4xww,False
5ub3,False
1kny,False
3lxr,False
4wwf,False
3bzb,False
3cje,True
4gxt,True
4ebb,False
5kla,False
3q1t,False
5z42,True
1wd3,False
2i3d,False
5z99,True
1alu,True
1gk9,False
4qrh,False
3w0t,False
4ccs,True
4bj1,True
2j0a,True
1vp8,True
5f4c,False
5k8j,False
5htx,True
6qe0,True
5xfm,False
3mzi,False
4fp5,False
5npt,True
4n2p,False
4wbe,False
4fxi,False
4kl0,True
5z4a,False
3iez,False
3s6s,False
5sv6,True
4o87,False
4hfs,False
2erf,True
5mld,False
4p0g,False
3cni,True
6qta,False
3rob,False
2rfv,True
5ezq,True
3wh2,True
3gwr,False
4eij,False
3bkx,False
3neh,False
4mym,True
6mab,True
3ma5,False
2zw2,False
5j0k,False
4qa8,True
4wzr,False
4c2l,False
5fcd,False
6eus,False
3c8w,False
6aep,False
2isb,True
3f5c,False
6mpz,False
3t6a,False
2q4h,False
5xdc,False
2bhu,True
1m55,False
3fil,False
5hcn,True
4i2o,False
2qcu,False
1nnd,True
3tsi,False
4uw9,True
6ath,False
3d30,True
5dbl,True
1dvo,True
1vr4,False
4wqk,True
4g22,False
4r0g,False
3hsy,False
2d28,True
2ooa,False
3dtz,False
4hku,False
5ckw,False
4lq8,False
5zho,False
4s0u,False
2zfy,True
2q00,False
2omk,False
4dri,False
5jlb,False
2nsf,True
3hgu,False
3rju,True
3c8g,False
5dgk,False
3vnn,True
4h9d,False
3d0j,True
3qc1,True
3vla,True
3agn,True
1lv7,True
1zel,False
3e6q,False
6fxj,False
3ndz,False
3laa,True
2xj4,True
2di4,False
4l8k,False
2x4d,False
5yyl,False
5eom,False
1lxj,True
2mpr,False
1vht,False
3sum,False
3pas,False
5lp9,True
3m1x,True
4pc0,False
1nxh,False
1dfu,False
6rte,False
3gyd,False
6e60,True
5n9g,False
1uun,False
6gpk,False
1n0e,False
4c5k,False
4y2f,True
6akk,False
2ymo,True
6fjy,False
2ghv,False
1ui5,False
3n0a,True
4uzy,False
2fna,False
4ln0,False
3mt1,False
5xk6,False
6aon,False
6b8f,True
1lns,True
5nrh,False
3jv1,True
5ikf,False
1s3c,True
5ggn,False
2j1d,True
3u64,True
6elu,False
3tg7,True
3mea,False
6grk,False
2f7b,True
4ap5,False
5zum,False
4esw,False
5xev,True
4a0g,False
2yxn,True
5bz3,True
4ous,True
5tw1,False
5cvw,True
4ecf,True
3hkm,False
1vf7,False
5vf4,False
3oss,False
3hv2,False
3a1j,False
5br4,False
6qeq,False
1wvq,False
6ail,True
6h1h,True
3oo8,True
1ynp,False
2vs7,False
1xkp,False
4rle,True
2ccm,False
1p9y,False
4tx5,False
2p0l,True
5anp,False
3dss,False
4hqu,False
3bm7,True
2ntk,False
5umu,False
3bz5,True
4qek,True
5vyq,False
6ia8,True
5yvk,True
2j5g,False
4zds,False
2wwx,False
4mea,False
1llf,False
1syx,False
1jly,False
6er6,False
5uq6,True
3u0j,False
5mk2,False
6cca,True
5chh,True
5m0w,True
1rr7,True
4hs2,True
5tt5,True
1ddl,False
5fjz,False
1gzs,False
4rk4,True
3ush,False
5l2l,False
3ngg,False
4nzd,False
3v7n,True
6c1x,True
5o9e,False
4hn7,True
6j0e,False
3m1t,True
2yfu,True
6hyj,False
3wiw,True
4j1v,False
2fhp,False
4low,False
4rv5,False
4m5r,True
1zjc,True
2b69,True
5u93,False
3f6y,True
4k3j,False
5xh6,False
3hr6,True
2ns0,True
5gtu,False
3b0d,False
3bn3,False
6h3x,False
5dd8,False
4n5u,True
4ks9,False
6jeh,False
3pxp,False
4qrk,True
1sr8,True
2v66,False
5zib,True
6a27,False
2oee,False
1u53,True
2iuy,False
3ebe,False
4lrj,False
2nnu,False
4i93,False
5y78,False
5u96,False
3c8d,False
1vcl,False
3no7,False
6gk4,False
2nyk,False
5afd,True
3lkd,False
3zoj,True
1lmb,False
1x8q,True
3lnn,False
3let,False
3bmx,False
6fuc,True
2y71,True
3uv4,False
4l4e,True
3a0s,True
1ifr,True
3dfu,False
2fd4,True
4ac1,True
3cng,False
3alj,True
6r1d,False
6aqe,False
5vg7,False
2ic2,False
7a3h,True
2o0q,True
1zr6,True
4z9n,False
3v9o,True
4aqo,True
3e21,True
4nut,False
2nvo,True
2gj4,True
2aj6,True
1xru,False
5ihw,True
4wka,True
3dxe,False
4dmv,True
3kwk,True
4dim,True
4uiq,False
5dql,False
3n70,False
3x1l,False
1xu9,False
5dhd,True
2oqz,True
6h7x,True
6es4,False
4ryo,True
1vzm,False
2o6l,False
3qfm,False
2f01,False
4a9v,True
6r2g,False
3sbm,True
2fup,True
2dc4,False
3k05,False
2rhw,True
3rgo,True
3zl8,True
3e9f,True
5jip,False
4x3i,False
3bb6,False
3nir,True
3eeq,False
2qdr,False
3r15,False
1tex,False
2bou,True
4ts4,True
4jbd,True
5ojy,True
5mgw,True
6m7x,False
6r3u,False
3kmh,False
6o2d,False
6qb5,False
6jkk,True
4dd5,True
3iac,False
4dci,False
4ydd,False
2vov,True
2ibd,False
3shp,False
2qup,True
3gby,False
1rgx,False
4n5h,True
3ned,True
3hwc,False
6a3k,True
6fpg,False
6jco,False
5dpo,True
4efi,True
4m9k,True
1mw9,True
4x9z,False
5cgq,False
1sef,True
3h8z,True
1tt8,True
2dwk,True
5nqo,True
2ofz,True
4amq,True
2dg1,False
3qav,True
1g5b,False
3idf,False
5zgx,True
5agr,True
6dwd,False
3ga4,True
5tfq,True
4xdu,True
6mca,True
3fjv,False
4lyy,False
1fiu,False
5vz4,False
2wbt,False
1ve2,False
5mqh,True
2x0d,False
5z1a,True
4m91,False
2yg9,False
3h8d,False
4r1q,False
3tdg,True
5chs,False
5szc,False
4pne,False
1dd9,True
3mln,False
3ven,True
3kki,False
5l20,False
1t0f,False
2i7x,True
3g2e,False
5z2c,False
6eer,False
1unq,True
2cxn,False
6myd,False
4gwb,True
2p97,False
4y88,True
6bxd,True
3k4z,False
2uvf,False
2i15,False
3fkr,False
3wmt,False
3qgu,False
5kec,False
4d8m,True
2ovg,True
5dag,True
3cu9,True
2dbn,True
2xki,True
4ry9,False
3gzi,True
6i7s,False
5exh,False
5vyk,False
5h72,False
1pl5,False
6o80,True
5los,True
3js8,False
6abq,False
6nio,True
2ofy,False
1bhe,True
4l8h,False
4ltb,False
2uuz,False
4qxa,False
1tuw,True
4j42,False
4esm,True
3ozx,False
1ayo,False
3fvv,False
2d6y,False
6dfp,True
4xom,False
1f5v,False
1k8q,False
3hjg,False
1hqz,False
4r7s,True
3nph,True
6ar0,True
3v6o,False
1ok0,True
1d02,False
6qv5,True
2zcx,True
4m8r,False
4hly,False
3uc9,True
4exr,True
2b99,False
4bpz,False
2i7r,False
6c0b,False
5eq7,True
1cfr,True
4kbm,False
4jle,False
1msp,False
4wlr,False
5efz,False
6gho,False
4onx,False
1ypy,False
3hbz,True
3isy,True
4ktp,False
6on6,True
3k6m,False
2qcv,True
6dlg,True
4kwa,False
4uqw,False
5xey,False
5m5z,False
3jyz,True
6okh,False
6p29,False
